cumulative_distance,route,average_ttime,scenario_name,year,year_scenario,vehicle_type,hour
3363.93,New North Road NB,6.141318905420747,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3371.11,New North Road NB,6.152655747526011,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3389.74,New North Road NB,6.186528474798737,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3440.94,New North Road NB,6.3094084747987385,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3452.08,New North Road NB,6.331688474798738,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3459.45,New North Road NB,6.345507224798737,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3519.34,New North Road NB,6.448175796227309,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3544.33,New North Road NB,6.489825796227309,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3588.79,New North Road NB,6.573188296227309,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3633.25,New North Road NB,6.68433829622731,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3643.44,New North Road NB,6.706982740671753,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3674.64,New North Road NB,6.771534464809685,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3685.05,New North Road NB,6.789905053044979,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3723.24,New North Road NB,6.8553736244735495,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3728.77,New North Road NB,6.864341192041119,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3742.21,New North Road NB,6.8855622446726965,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3817.96,New North Road NB,6.999187244672697,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3842.82,New North Road NB,7.0323339113393635,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3868.05,New North Road NB,7.0659739113393645,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
3890.34,New North Road NB,7.095693911339364,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4035.77,New North Road NB,7.28538521568719,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4045.14,New North Road NB,7.296196754148728,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4076.75,New North Road NB,7.332669831071805,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4105.31,New North Road NB,7.366269831071805,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4114.59,New North Road NB,7.377405831071806,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4143,New North Road NB,7.412918331071805,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4164.23,New North Road NB,7.440609635419631,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4325.97,New North Road NB,7.666293356349864,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4357.57,New North Road NB,7.706633781881778,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4363.69,New North Road NB,7.714446547839225,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4522.25,New North Road NB,7.9306647296574075,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4540.57,New North Road NB,7.958144729657406,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4563.56,New North Road NB,7.992629729657408,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4573.54,New North Road NB,8.010241494363289,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4584.88,New North Road NB,8.03292149436329,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4598.71,New North Road NB,8.060581494363289,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4615.02,New North Road NB,8.090236039817835,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4630.59,New North Road NB,8.116927468389264,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4765.59,New North Road NB,8.309784611246407,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4770.01,New North Road NB,8.31567794457974,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4773.68,New North Road NB,8.320571277913073,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4778.5,New North Road NB,8.32699794457974,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4783.42,New North Road NB,8.33355794457974,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
4794.01,New North Road NB,8.34767794457974,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5040.77,New North Road NB,8.68416885367065,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5055.01,New North Road NB,8.70358703548883,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5068.58,New North Road NB,8.722091580943376,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5087.2,New North Road NB,8.747482490034285,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5385.5,New North Road NB,9.289846126397922,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5418.81,New North Road NB,9.361224697826493,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5437.32,New North Road NB,9.403940082441876,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5564.07,New North Road NB,10.248940082441878,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5594.46,New North Road NB,10.307759437280588,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5624.46,New North Road NB,10.369828402797829,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5638.08,New North Road NB,10.400095069464495,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5665.55,New North Road NB,10.463487377156804,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5675.26,New North Road NB,10.485895069464496,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5705.13,New North Road NB,10.552272847242273,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5715.26,New North Road NB,10.573231467931928,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5733.02,New North Road NB,10.60875146793193,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5756.8,New North Road NB,10.653338967931928,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5773.35,New North Road NB,10.68254485028487,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5804.37,New North Road NB,10.735721993142013,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5892.86,New North Road NB,10.887419135999155,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
5917.95,New North Road NB,10.923261993142011,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
6008.36,New North Road NB,11.058876993142011,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
6023.73,New North Road NB,11.079836084051102,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
6093.21,New North Road NB,11.174581538596557,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
6111.88,New North Road NB,11.200040629505649,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
6136.9,New North Road NB,11.233400629505647,obs_50th,2025,2025 obs_50th,All Vehicles,AM2
0,New North Road NB,0.0,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
47.47,New North Road NB,0.113928,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
80.33,New North Road NB,0.17752800000000002,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
112.46,New North Road NB,0.23777174999999998,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
171.19,New North Road NB,0.3592820948275862,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
182.44,New North Road NB,0.38524363328912464,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
221,New North Road NB,0.4650229436339523,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
264.47,New North Road NB,0.5395429436339524,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
275.31,New North Road NB,0.557609610300619,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
379.65,New North Road NB,1.1267368830278917,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
406.77,New North Road NB,1.1848511687421774,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
419.37,New North Road NB,1.2109201342594187,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
449.32,New North Road NB,1.2688878761949027,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
482.27,New North Road NB,1.3287969671039936,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
488.19,New North Road NB,1.3389455385325648,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
493.68,New North Road NB,1.3483569671039934,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
505.3,New North Road NB,1.3677236337706602,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
508.9,New North Road NB,1.3735614716084978,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
512.49,New North Road NB,1.3792298926611297,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
527.65,New North Road NB,1.4025529695842065,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
537.67,New North Road NB,1.4175829695842064,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
547.93,New North Road NB,1.4325976037305481,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
612.37,New North Road NB,1.5269000427549384,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
629.56,New North Road NB,1.5526850427549381,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
638.81,New North Road NB,1.5669158119857076,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
646.51,New North Road NB,1.5787619658318615,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
662.74,New North Road NB,1.604388281621335,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
670.1,New North Road NB,1.616009334252914,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
691.71,New North Road NB,1.6510525774961573,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
723.79,New North Road NB,1.7060468632104429,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
762.3,New North Road NB,1.7805823470814106,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
813.12,New North Road NB,1.8978592701583339,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
837.8,New North Road NB,1.9548131163121798,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
872.28,New North Road NB,2.0343823470814106,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
892.32,New North Road NB,2.075844416046928,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
908.46,New North Road NB,2.109237519495204,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
939.28,New North Road NB,2.170877519495204,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
952.55,New North Road NB,2.197417519495204,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
961.34,New North Road NB,2.214997519495204,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
970.21,New North Road NB,2.233349243633135,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
986.48,New North Road NB,2.2658892436331346,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
993.85,New North Road NB,2.280153759762167,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1011.24,New North Road NB,2.3117719415803486,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1017.56,New North Road NB,2.3229248827568196,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1038.96,New North Road NB,2.3585915494234864,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1051.72,New North Road NB,2.378738917844539,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1067.18,New North Road NB,2.4025235332291546,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1105.53,New North Road NB,2.460048533229154,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1121.81,New North Road NB,2.4838729234730565,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1179.87,New North Road NB,2.5668157806159133,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1219.08,New North Road NB,2.6202839624340952,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1234.25,New North Road NB,2.6409703260704593,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1290.66,New North Road NB,2.719681953977436,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1296.14,New North Road NB,2.727328465605343,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1301.99,New North Road NB,2.735491256303017,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1397.97,New North Road NB,2.8870386247240702,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1457.07,New North Road NB,2.97568862472407,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1507.66,New North Road NB,3.067670442905888,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1520.15,New North Road NB,3.0918446364542755,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1583.39,New North Road NB,3.2568185494977535,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1634.59,New North Road NB,3.3796985494977534,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1667.27,New North Road NB,3.4357214066406105,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1676.07,New North Road NB,3.449991676910881,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1701.89,New North Road NB,3.4907600979635123,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1768.09,New North Road NB,3.592606251809666,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1882.17,New North Road NB,3.755577680381095,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1976.18,New North Road NB,3.8931532901371924,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1985.01,New North Road NB,3.9063982901371923,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
1996.83,New North Road NB,3.9245829055218078,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2055.74,New North Road NB,4.031691996430898,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2095.46,New North Road NB,4.145177710716613,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2175.86,New North Road NB,4.7481777107166145,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2179.72,New North Road NB,4.76104437738328,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2193.58,New North Road NB,4.809962024442103,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2310.54,New North Road NB,6.213482024442104,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2334.74,New North Road NB,6.276612459224713,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2371.96,New North Road NB,6.356369602081856,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2428.46,New North Road NB,6.453226744938999,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2439.35,New North Road NB,6.470421481781104,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2501.71,New North Road NB,6.563961481781104,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2586.79,New North Road NB,6.694853789473412,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2644.86,New North Road NB,6.779834277278289,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2660.79,New North Road NB,6.80372927727829,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2672.28,New North Road NB,6.820543911424632,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2694.87,New North Road NB,6.85206484165719,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2735.09,New North Road NB,6.904525711222407,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2741.4,New North Road NB,6.912756146005015,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2822.86,New North Road NB,7.0213694793383485,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2843.12,New North Road NB,7.049639246780209,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
2863.91,New North Road NB,7.07864854910579,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3024.68,New North Road NB,7.2978803672876085,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3048.04,New North Road NB,7.3264844489202625,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3072.29,New North Road NB,7.356178326471282,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3087.05,New North Road NB,7.3742517958590375,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3097.2,New North Road NB,7.3866803672876085,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3186.2,New North Road NB,7.502767323809348,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3200.77,New North Road NB,7.520251323809348,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3224.58,New North Road NB,7.548823323809348,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3330.11,New North Road NB,7.703257470150811,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3355.64,New North Road NB,7.7435679964666,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3363.93,New North Road NB,7.757011239709843,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3371.11,New North Road NB,7.7696818279451385,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3389.74,New North Road NB,7.811081827945137,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3440.94,New North Road NB,7.950718191581502,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3452.08,New North Road NB,7.97376646744357,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3459.45,New North Road NB,7.98850646744357,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3519.34,New North Road NB,8.10442259647583,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3544.33,New North Road NB,8.15127884647583,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3588.79,New North Road NB,8.24326505337238,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3633.25,New North Road NB,8.354415053372382,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3643.44,New North Road NB,8.377930437987766,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3674.64,New North Road NB,8.444787580844908,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3685.05,New North Road NB,8.463714853572181,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3723.24,New North Road NB,8.52918342500075,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3728.77,New North Road NB,8.538150992568319,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3742.21,New North Road NB,8.559372045199899,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3817.96,New North Road NB,8.67591050673836,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3842.82,New North Road NB,8.710598878831384,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3868.05,New North Road NB,8.745803529994173,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
3890.34,New North Road NB,8.77764638713703,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4035.77,New North Road NB,8.975960023500669,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4045.14,New North Road NB,8.986983552912431,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4076.75,New North Road NB,9.024171788206552,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4105.31,New North Road NB,9.058443788206551,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4114.59,New North Road NB,9.069807053512672,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4143,New North Road NB,9.106075138619055,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4164.23,New North Road NB,9.134381805285722,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4325.97,New North Road NB,9.371074488212551,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4357.57,New North Road NB,9.411414913744466,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4363.69,New North Road NB,9.419227679701914,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4522.25,New North Road NB,9.64047419132982,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4540.57,New North Road NB,9.669400507119294,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4563.56,New North Road NB,9.705700507119296,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4573.54,New North Road NB,9.723845961664749,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4584.88,New North Road NB,9.74652596166475,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4598.71,New North Road NB,9.775139754768196,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4615.02,New North Road NB,9.807759754768197,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4630.59,New North Road NB,9.836068845677287,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4765.59,New North Road NB,10.038568845677288,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4770.01,New North Road NB,10.04446217901062,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4773.68,New North Road NB,10.049355512343956,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4778.5,New North Road NB,10.055928239616682,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4783.42,New North Road NB,10.062637330525773,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
4794.01,New North Road NB,10.076757330525773,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5040.77,New North Road NB,10.413248239616681,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5055.01,New North Road NB,10.433118007058543,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5068.58,New North Road NB,10.452052890779472,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5087.2,New North Road NB,10.47803428612831,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5385.5,New North Road NB,11.330320000414025,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5418.81,New North Road NB,11.430250000414025,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5437.32,New North Road NB,11.485780000414023,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5564.07,New North Road NB,12.753280000414025,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
5594.46,New North Road NB,12.81615586248299,obs_50th,2025,2025 obs_50th,All Vehicles,AM3
